blockNumber,timeStamp,blockReward
8842161,1572465334,2093078352844710000
8842045,1572463686,2027571986305000000
8841977,1572462628,2129579892962772000
8841949,1572462186,2026665447470742500
8841918,1572461616,2006235826000000000
8841900,1572461402,2091179589001600000
8841787,1572459835,2090113022000000000
8841765,1572459563,2042741593815869700
8841682,1572458529,2092256617664365060
8841520,1572456116,2076976485448267848
8841335,1572453480,2267049997898203904
8841318,1572453167,2132428315648934985
8841308,1572452956,2287761486073542615
8841305,1572452909,2128703219152714859
8841242,1572452109,2178026878456000000
8841192,1572451370,2077542974372127394
8841181,1572451196,2334936566810752000
8841162,1572450753,2094795521791663000
8841007,1572448460,2276373646959108333
8840951,1572447836,2048527664795662212
8840933,1572447645,2070639047843624544
8840925,1572447545,2202141908695542391
8840917,1572447394,2117119790762390348
8840789,1572445542,2052514062217478754
8840785,1572445502,2124798119527703258
8840770,1572445289,2099864477982741158
8840613,1572443130,2077036145909207151
8840539,1572442071,2171413223375143610
8840407,1572440233,2101329360205841574
8840377,1572439901,2057843662784034722
8840357,1572439709,2054032428375326312
8840288,1572438836,2072429360013692875
8840236,1572437897,2072778127794975296
8840185,1572437290,2151378429767954492
8840112,1572436438,2090298541166500000
8839984,1572434661,2108406856180965575
8839875,1572432989,2239844005130919558
8839744,1572431103,2155449134145342000
8839625,1572429297,2041263778624290813
8839576,1572428671,2084531415937252194
8839566,1572428497,2271178616543552199
8839496,1572427425,2309095487746875000
8839467,1572427005,2108782880478886363
8839315,1572424842,2086447694210995900
8839265,1572424025,2059187822340000000
8839261,1572423988,2103332144593325290
8839146,1572422417,2247735506661358072
8839138,1572422317,2072300393459856800
8839061,1572421310,2068922315811877000
8839005,1572420669,2282961593538531768
8838979,1572420295,2297005197645726544
8838888,1572419172,2151319043734375000
8838764,1572417605,2204042936537277900
8838673,1572416283,2093836800558000000
8838657,1572416029,2180178054369698120
8838645,1572415884,2048330283533907200
8838640,1572415805,2190527194386434650
8838626,1572415553,2052553911006562500
8838594,1572415136,2117231277290683810
8838573,1572414858,2236062242279138636
8838462,1572413454,2180137470101452959
8838442,1572413223,2126440121877149270
8838439,1572413162,2066147288800000000
8838389,1572412371,2103248267785014000
8838284,1572410909,2138536472010169607
8838068,1572407451,2133061423116700000
8837969,1572406161,2135785142882949304
8837781,1572403609,2111313132391501008
8837779,1572403605,2063536353300102854
8837697,1572402431,2136851502895224758
8837463,1572399349,2025393029520985240
8837435,1572399074,2063604559191040000
8837384,1572398464,2042175128200000000
8837371,1572398176,2180856193445968024
8837114,1572394992,2138597425690070000
8837105,1572394919,2058221483550000000
8836869,1572391578,2039109970300000000
8836738,1572389765,2054402989725230080
8836644,1572388515,2128316498656197552
8836510,1572386544,2150325502835925553
8836416,1572385287,2005195850674279000
8836366,1572384714,2006259388000000000
8836298,1572383778,2000000000000000000
8836261,1572383188,2003568368920000000
8836194,1572382204,2067690275000000000
8836024,1572379756,2054634571832000000
8836007,1572379494,2195727571019797000
8835939,1572378739,2057169834356869696
8835895,1572378070,2082759937970158432
8835773,1572376253,2129150894419952128
8835702,1572375442,2059772938000000000
8835653,1572374613,2060781261373616000
8835470,1572372257,2032761329968816000
8835410,1572371405,2112439103800000000
8835070,1572366784,2076677348600000000
8835066,1572366728,2156750081891132720
8835045,1572366422,2059433097757432500
8835000,1572365781,2189295031455600980
8834924,1572364898,2091741280100000000
8834824,1572363664,2029166654310000000
8834469,1572358307,2051968886084168529
8834393,1572357183,2261583073579062500
8834309,1572356112,2199819837652169151
8834209,1572354689,2042422969474860000
8833932,1572350955,2058672219824676084
8833852,1572349806,2112572774013317690
8833771,1572348466,2305805585530732440
8833632,1572346391,2243259289332777931
8833498,1572344333,2045339850960000000
8833469,1572343912,2256444353782537268
8833437,1572343484,2110676203169627908
8833356,1572342358,2014192145616790000
8833348,1572342336,2129057427357437375
8833327,1572342000,2101258501112297730
8833309,1572341765,2044321717000000000
8833236,1572340935,2183982249662361000
8833205,1572340421,2105022389013722990
8833052,1572338267,2065440722077326526
8832908,1572336346,2148759425850778896
8832810,1572334939,2126408537704960090
8832489,1572330477,2119009653131062200
8832413,1572329489,2156401097189621252
8832408,1572329430,2049045525866484970
8832392,1572329149,2098182285092589225
8832195,1572326451,2092587440031316000
8832138,1572325783,2099751995575221200
8831993,1572323852,2065573310963295390
8831943,1572322963,2034311085659861400
8831895,1572322384,2183097353957732738
8831761,1572320355,2107993284670979888
8831739,1572320004,2111608753493750000
8831738,1572319990,2114509405590562788
8831727,1572319855,2145859594700000000
8831459,1572315628,2130888193459881314
8831358,1572314530,2059918666951746046
8831265,1572313086,2059466647785449393
8831157,1572311586,2027381116571693396
8831003,1572309740,2030009907539982000
8830938,1572308908,2058930836593269000
8830859,1572307733,2093902640820458000
8830753,1572306466,2023591137382500000
8830735,1572306268,2102302222100000000
8830730,1572306224,2017028013600000000
8830716,1572305962,2194115394420221813
8830627,1572304698,2000000000000000000
8830623,1572304662,2032580957906250000
8830608,1572304535,2083333232538212956
8830593,1572304396,2018511532210957709
8830544,1572303691,2103113511102595060
8830539,1572303664,2076085198711609964
8830534,1572303525,2039416528300000000
8830489,1572302854,2056375233844725640
8830476,1572302747,2017549127500000000
8830402,1572301679,2069713400400416449
8830367,1572301083,2044710156770902556
8830266,1572299611,2132589685126909680
8830239,1572299190,2107702577825677509
8829962,1572295316,2012546909033507840
8829665,1572291255,2031884952100000000
8829557,1572289734,2027804402100000000
8829527,1572289366,2020137337000000000
8829506,1572289031,2045964646455200000
8829502,1572288985,2079122065444689502
8829462,1572288385,2020978186250000000
8829174,1572284205,2018295550164958000
8828902,1572280229,2013386189314784000
8828899,1572280204,2195803358097956800
8828848,1572279357,2184707341087815928
8828819,1572278990,2088053525840000000
8828524,1572275049,2152927798465461981
8828515,1572274853,2178032979443672426
8828462,1572274092,2086453343990000000
8828373,1572272888,2133965592512888199
8828300,1572271838,2152930178126839545
8828179,1572270240,2216287819629634578
8828159,1572269901,2191192954737667440
8828127,1572269380,2205787394707040913
8827966,1572267437,2041507720910733000
8827903,1572266590,2231211405294549240
8827887,1572266366,2084359727135611346
8827827,1572265586,2178609778639357362
8827754,1572264671,2121630877507530460
8827716,1572264253,2065912685114843750
8827686,1572263974,2238897294280406676
8827620,1572262946,2144856075342932010
8827375,1572259942,2106625417294581899
8827360,1572259616,2200236897313486774
8827151,1572256834,2222997296560264719
8826990,1572254610,2008434041747402820
8826983,1572254484,2088947881462287806
8826882,1572253165,2302851860999999000
8826771,1572251719,2289283330840000000
8826736,1572251260,2138974170406994528
8826652,1572250222,2109256491515573958
8826638,1572250020,2072793469986932794
8826608,1572249565,2185151777177827328
8826471,1572247782,2160784466604215769
8826412,1572246860,2117531675898010410
8826278,1572244805,2057542131986312960
8826203,1572243832,2081035460671900660
8825637,1572235690,2103369311810000000
8825583,1572234804,2187452501696958880
8825397,1572232098,2159136980386166688
8825282,1572230358,2261102766043704043
8825234,1572229547,2031149594936580000
8825132,1572228089,2215880947466722572
8825106,1572227689,2143336706535336460
8825067,1572227133,2165075957415567732
8825032,1572226613,2109274270670649800
8824990,1572226228,2071747672923000000
8824984,1572226150,2126562066161559200
8824852,1572224393,2106093840160591680
8824649,1572221869,2028263387308543069
8824593,1572221164,2015745034000000000
8824574,1572220904,2032265837104406000
8824399,1572218476,2021067370100000000
8824370,1572218070,2038419361429173212
8824354,1572217891,2074812330001462724
8824254,1572216410,2048785869080124709
8824099,1572213942,2027294714200066252
8823740,1572209005,2009908075000000000
8823603,1572207211,2080116363513544274
8823568,1572206826,2031360141400022400
8823521,1572206073,2014261772041110446
8823458,1572205129,2025104674281212310
8823383,1572204101,2067692991756901000
8823279,1572202606,2004093968000000000
8823191,1572201445,2045746190581559279
8823154,1572200870,2199347491037000000
8823153,1572200822,2031760601249834684
8823104,1572200083,2056687911080000000
8823095,1572199954,2163100328057947700
8822884,1572196976,2183472898002644242
8822833,1572196501,2081007469000000000
8822810,1572196308,2041700961411819500
8822622,1572193814,2172845541244000000
8822537,1572192603,2141565161165268944
8822404,1572190618,2028766007910710272
8822331,1572189495,2167730718530516240
8822301,1572189050,2035406466818666640
8822137,1572186671,2146578925674707931
8822061,1572185693,2212445854307142610
8821982,1572184712,2074308444562755755
8821884,1572183437,2030188175500000000
8821882,1572183419,2041000422746575872
8821848,1572182900,2102478800514065084
8821722,1572181350,2053453241839599702
8821625,1572180215,2062447147288045493
8821526,1572178884,2297296234999958000
8821444,1572177767,2107849639159841584
8821328,1572176007,2116035264708938342
8821294,1572175487,2057144291585571520
8821251,1572174902,2212927857414580682
8821165,1572173683,2165726361991260592
8821061,1572172327,2028575699120000000
8821043,1572172047,2084478645270608432
8820980,1572171232,2222731487999982000
8820852,1572169415,2155771399654364544
8820770,1572168216,2003784700500000000
8820228,1572160248,2005473583915500000
8820053,1572157918,2016820339500000000
8820048,1572157886,2008027755200000000
8820002,1572157255,2088197515972522090
8819950,1572156527,2190074477884792816
8819860,1572155166,2109610398722054400
8819850,1572154953,2052484806893676660
8819554,1572150574,2169647154547500000
8819528,1572150199,2019944682300000000
8819486,1572149539,2154776919386884000
8819421,1572148641,2198610474221558528
8819416,1572148551,2131898709973711028
8819296,1572146988,2163888948340863100
8819279,1572146819,2089899561408259280
8819221,1572146079,2101657450052667004
8819165,1572145311,2068188469434298600
8819163,1572145287,2118508260568524700
8819116,1572144668,2191529795377522875
8819068,1572144007,2158029126177264883
8818980,1572142722,2007146624000000000
8818900,1572141523,2035934509512686000
8818861,1572141128,2008190383340000000
8818834,1572140810,2185036509198306584
8818594,1572137233,2013954974338876000
8818578,1572137015,2056480823300420000
8818572,1572136959,2010086581437500000
8818441,1572135066,2113678547175842756
8818132,1572131364,2058992488784876000
8818129,1572131295,2114252121132320480
8818048,1572130065,2014729282820238000
8817984,1572129307,2071989761945161060
8817971,1572129026,2081410759130682338
8817798,1572126467,2077971337068687362
8817487,1572122296,2009942136200000000
8817428,1572121533,2090148861609152539
8817398,1572121129,2076441195288604906
8817382,1572120940,2107948479841845512
8817312,1572119874,2056785263618023138
8817228,1572118805,2114154472851791235
8817171,1572118054,2146058530000000000
8817137,1572117442,2232741629320047793
8817120,1572117254,2065536306459075180
8817117,1572117217,2035389337513017768
8817031,1572115938,2136704995835390401
8816916,1572114303,2223666689352953600
8816768,1572112194,2107312003716039124
8816721,1572111536,2000677250018816000
8816678,1572111204,2074107703210182660
8816663,1572111034,2184219235750000000
8816594,1572110038,2222048694966144000
8816541,1572109321,2087590840300649144
8816197,1572104274,2095041922823928900
8816156,1572103653,2057146572003575698
8816117,1572103003,2209968109134848311
8815920,1572100040,2016468051798949776
8815906,1572099871,2082310847624783954
8815892,1572099636,2024746895692324792
8815704,1572097208,2036420324000168000
8815687,1572096971,2130525345041672437
8815651,1572096462,2011568141782624000
8815645,1572096368,2143002738157009523
8815634,1572096225,2191832703168592710
8815494,1572094429,2127612582108686500
8815411,1572093264,2193532354451383483
8815358,1572092517,2033032938262757296
8815351,1572092400,2076940379359442755
8815253,1572090933,2116740166346939453
8815223,1572090497,2011838830400000000
8815218,1572090399,2124888575408681284
8815124,1572089007,2067136333967948646
8815123,1572088994,2053930389085376000
8815111,1572088844,2035570746524100000
8814983,1572087275,2250437720139864317
8814871,1572085870,2063033990608821830
8814817,1572085191,2054000023453286182
8814815,1572085164,2086811163211525544
8814699,1572083548,2019812903880200000
8814685,1572083358,2152255787928369914
8814633,1572082521,2145943114631238997
8814611,1572082163,2084040871770510848
8814605,1572082113,2074778549859225672
8814570,1572081644,2262966223205178361
8814395,1572079294,2206707635150711750
8814340,1572078584,2249818558890092742
8814291,1572077901,2009980682335212160
8814232,1572077213,2090789678504107750
8813939,1572073389,2085060554185313596
8813916,1572073144,2021799732410000000
8813872,1572072555,2017979831000000000
8813866,1572072438,2268268869668596201
8813840,1572072219,2055495667876371000
8813835,1572072184,2103614183750000000
8813825,1572072036,2266524385380276896
8813814,1572071837,2069107162337205272
8813751,1572071028,2070867822800000000
8813692,1572070160,2014011888595147940
8813340,1572065662,2071384995762368000
8813251,1572064347,2141409204569274327
8813246,1572064259,2291892660050748000
8813079,1572061972,2164100049897411351
8812915,1572059264,2229027230773450558
8812857,1572058548,2152456521014000000
8812710,1572056532,2223679688140222235
8812619,1572055409,2154722981517580200
8812601,1572055228,2217570523267004800
8812407,1572052288,2094169198524718518
8812343,1572051409,2025929374060125875
8812324,1572051090,2015401634200000000
8812268,1572050188,2011586826084649675
8812150,1572048347,2030716463837229296
8812061,1572047136,2046053187039999000
8812017,1572046640,2019976143440372000
8811980,1572046130,2074381003653687040
8811933,1572045539,2059892867193179020
8811852,1572044392,2015105747885675469
8811831,1572043954,2030314028956608215
8811778,1572043238,2072402213574604160
8811595,1572040610,2048009588210125000
8811563,1572040144,2004874153000000000
8811503,1572039474,2005801866000000000
8811282,1572036457,2105939062981090236
8811110,1572033935,2149174420368741789
8811039,1572033024,2058291091344459232
8810984,1572032292,2015855616000000000
8810898,1572031046,2048990326781600103
8810805,1572029675,2046862688603784276
8810768,1572029126,2117780484107200000
8810715,1572028434,2037266291500000000
8810669,1572027689,2235544555759444992
8810603,1572026750,2283248130996958836
8810594,1572026607,2259761490656386549
8810408,1572023778,2319153484377056803
8810368,1572023077,2253334175827034000
8810227,1572021133,2162844998093300000
8810082,1572019161,2750735442574173660
8809844,1572015660,2224127515481283678
8809353,1572009039,2011517645199993000
8809340,1572008904,2093224237210715750
8809326,1572008779,2167723547731292780
8809286,1572008240,2237481356230052201
8809214,1572007268,2052802404323923984
8809052,1572005081,2080621484306436199
8808984,1572004249,2162192339800000000
8808890,1572002895,2069933140200635204
8808820,1572001851,2063548079089194500
8808759,1572001012,2023186838075407500
8808713,1572000495,2172228316479460394
8808671,1571999922,2052620662059649800
8808636,1571999475,2095931364458970962
8808625,1571999315,2027038437209544957
8808613,1571999101,2149245835907793414
8808527,1571997970,2042812077465721500
8808521,1571997872,2150462893752867245
8808507,1571997653,2066327343374348759
8808479,1571997220,2131869098492571875
8808444,1571996710,2259663889828052740
8808351,1571995360,2149401435484000000
8808085,1571991634,2115062110796405283
8808030,1571990750,2297759737568818215
8807985,1571990150,2160867646567491680
8807861,1571988319,2208328602500990664
8807786,1571987277,2021091106678069664
8807764,1571987031,2175403942520503178
8807641,1571985282,2186654208482595326
8807603,1571984734,2174175514341391016
8807599,1571984663,2144674205292323460
8807576,1571984330,2120138011135028928
8807567,1571984197,2003132166000000000
8807550,1571984016,2044443327660000000
8807465,1571982847,2213006302259752152
8807435,1571982527,2015244775596499139
8807429,1571982476,2202924902316936080
8807334,1571981010,2107083011711982796
8807265,1571979830,2049361808700000000
8807126,1571977922,2033337842299982000
8807090,1571977437,2024438537923579432
8807088,1571977435,2105932231906250000
8806998,1571976184,2209140548717068256
8806976,1571975900,2120705518550000000
8806885,1571974577,2162057787620830700
8806817,1571973563,2085536603188227209
8806777,1571973097,2067124990839290000
8806641,1571970920,2225434598055679155
8806591,1571970223,2065851913830000000
8806529,1571969443,2214572063507237352
8806436,1571968129,2108514874625330224
8806378,1571967222,2142082658733188250
8806336,1571966712,2112117055721362500
8806284,1571965904,2047402061616246865
8806244,1571965349,2007898326625000000
8806201,1571964701,2062144925752094026
8806158,1571964282,2054323574164916000
8806123,1571963758,2057659482707980357
8806117,1571963660,2066027980438016728
8806066,1571962891,2015728280176477148
8806050,1571962615,2041782881312565350
8806020,1571962168,2136465541929683720
8806013,1571962008,2034813393548879806
8805918,1571960603,2018296110180800000
8805866,1571959977,2047923472840000000
8805835,1571959541,2005189837000000000
8805635,1571956565,2055248670300068265
8805449,1571953987,2003817907000000000
8805282,1571951867,2026549042700000000
8805014,1571948427,2047341366565149700
8804886,1571946577,2013944624625000000
8804725,1571944386,2048375711200000000
8804709,1571944192,2182487314775132000
8804655,1571943521,2068456101225000000
8804546,1571941932,2031176248283502336
8804305,1571938934,2034001081784512000
8804295,1571938794,2027008184000000000
8804203,1571937329,2103199430176302320
8804042,1571934934,2143151267685309740
8803965,1571933652,2025387431852526368
8803937,1571933209,2008303764138783410
8803925,1571933066,2055484776846118596
8803917,1571932902,2082692197008839984
8803916,1571932895,2012213283625788000
8803908,1571932817,2165118062920453760
8803819,1571931675,2085411122084252358
8803746,1571930740,2046765680802962632
8803736,1571930627,2026742698918296500
8803682,1571929895,2036459113297312485
8803607,1571928904,2197065249600994709
8803394,1571926261,2140918079571660368
8803247,1571924116,2231273146621737902
8803198,1571923388,2090040756016136700
8803197,1571923380,2217335974018830080
8803140,1571922667,2158281743334768791
8803008,1571921006,2075941717738843492
8802955,1571920259,2139634584772420028
8802904,1571919549,2140846612828989097
8802795,1571917992,2191285647982398060
8802722,1571916805,2058487808588257764
8802719,1571916785,2019437238507420600
8802678,1571916236,2030423399953824000
8802330,1571911171,2064244992243829024
8802209,1571909460,2183670955154646244
8802121,1571908233,2124887845595121000
8801885,1571904963,2007027720000000000
8801828,1571904321,2283787535034054208
8801753,1571903384,2219203828746656644
8801743,1571903297,2231624216993099078
8801740,1571903248,2158765314868581387
8801666,1571902259,2064303820893686119
8801288,1571896799,2145271593507177021
8801258,1571896347,2051933468267208179
8801244,1571896157,2009067440500000000
8801193,1571895423,2171500807684243872
8801055,1571893829,2183581301569766200
8800668,1571888549,2167648665114099323
8800567,1571886885,2118427186141768562
8800498,1571886001,2045805924154927223
8800427,1571884952,2126506040071178670
8800385,1571884487,2055056324108554188
8800308,1571883285,2252245094248112556
8800164,1571881463,2113755199120056122
8800144,1571880992,2103155141541925459
8800128,1571880701,2167922715384908484
8800114,1571880455,2147110558449380883
8799862,1571876802,2015858213381412152
8799722,1571874958,2024349793750000000
8799685,1571874364,2011734225000000000
8799613,1571873365,2076482675989896867
8799606,1571873215,2050981106422071818
8799532,1571872259,2010804091781250000
8799492,1571871866,2032090446800000000
8799475,1571871572,2026065501241038081
8799433,1571871062,2011956080359700196
8799344,1571869944,2016197693467000000
8799305,1571869355,2045965733348000000
8799204,1571868199,2011292908687248000
8799160,1571867689,2084109933165769230
8799157,1571867622,2040096402570373407
8799143,1571867318,2015982634361386785
8799010,1571865516,2007872674000000000
8798970,1571864868,2027703572170000000
8798960,1571864764,2005614239000000000
8798875,1571863629,2061716714844933344
8798793,1571862402,2050849478716281200
8798705,1571861271,2029944811305376000
8798661,1571860716,2036085351300000000
8798544,1571859076,2058698776971426867
8798450,1571857883,2101870730796339424
8798158,1571853787,2113706926522293664
8798130,1571853378,2131117094355491200
8798095,1571852802,2060493471000000000
8798007,1571851396,2109881266711749800
8797928,1571850184,2246738709273462353
8797849,1571849317,2264432520379518896
8797734,1571847772,2182771230569156633
8797701,1571847434,2270203145774044176
8797644,1571846756,2337534195205180977
8797476,1571844600,2266197868054735868
8797439,1571843874,2215079519416752226
8797420,1571843582,2225633301573807714
8797337,1571842238,2250427441697036000
8796878,1571836615,2215485607725651958
8796857,1571836325,2124260271185083005
8796722,1571834539,3095841310145851976
8796590,1571832530,2106082054936846000
8796480,1571831033,2073949509711443800
8796409,1571829910,2047929373871813339
8796314,1571828591,2081469021228844984
8796223,1571827441,2086426428678791264
8795848,1571822358,2119991103041449393
8795665,1571819903,2119684929588879579
8795602,1571819044,2383959592590481130
8795529,1571817963,2017140695050000000
8795295,1571814722,2242212675832620600
8795294,1571814705,2199086536280680510
8795225,1571813852,2154529705865193202
8795176,1571813204,2188880122100128000
8795154,1571812871,2111965380177916475
8795126,1571812593,2056663354120000000
8794977,1571810412,2146230686502811245
8794922,1571809496,2092075863744047296
8794778,1571807756,2089496017200000000
8794705,1571806759,2140502415219586711
8794655,1571806072,2190367678213590290
8794380,1571802217,2217649341518611240
8794346,1571801813,2125169205562713103
8794255,1571800688,2072028260433236738
8794144,1571799189,2153539280446131799
8794113,1571798762,2027249742094414276
8794068,1571798303,2016467395031250000
8793925,1571796502,2102929960434224544
8793686,1571793406,2011812396000000000
8793650,1571792938,2186185237977310000
8793463,1571790360,2071740501008017416
8793451,1571790161,2054590680627953554
8793415,1571789730,2087675951400993335
8793308,1571788190,2072736021900000000
8793068,1571784979,2034912905733750000
8792906,1571782631,2000675650000000000
8792846,1571781839,2017457350300000000
8792829,1571781682,2108375987801933370
8792779,1571780889,2109605022667296270
8792771,1571780820,2001595872000000000
8792617,1571778846,2027577021200000000
8792450,1571776552,2065232513385720000
8792384,1571775744,2015567734855208860
8792348,1571775309,2024229157830000000
8792321,1571774922,2121623730000000000
8792243,1571774099,2014702107000000000
8792185,1571773335,2081880425800000000
8792180,1571773295,2086441331284179712
8792075,1571771873,2038468806818393200
8792059,1571771592,2016306454000000000
8791911,1571769415,2153952744863922340
8791798,1571767972,2132146679114408941
8791795,1571767913,2026426322045750000
8791783,1571767777,2028445281844000000
8791782,1571767772,2023786300112000000
8791757,1571767423,2180609242424000000
8791702,1571766654,2089153795076000000
8791571,1571765046,2179224515909870000
8791454,1571763457,2000000000000000000
8791347,1571761936,2180299950402891584
8791331,1571761708,2202115540901000000
8791263,1571760956,2035100756244000000
8790966,1571756754,2328528575023287558
8790577,1571751331,2024941793426000000
8790569,1571751231,2040121665788154663
8790468,1571749438,2114049370780085956
8790209,1571745946,2191216779451982000
8790188,1571745644,2042051916395365899
8790068,1571744030,2010196600419002000
8790046,1571743714,2026866217782424000
8789878,1571741387,2100025801839697090
8789814,1571740378,2018869816760000000
8789641,1571738290,2011800184000000000
8789615,1571737959,2213512219641600982
8789600,1571737779,2063342447991970900
8789501,1571736570,2014480047500000000
8789425,1571735537,2025960693200000000
8789291,1571733676,2029992109900000000
8789249,1571733047,2036947177782317058
8789159,1571732049,2192316941861859224
8789139,1571731753,2029388190406681307
8789138,1571731751,2112009442887500000
8788960,1571729359,2144920507858137200
8788794,1571727175,2177830822106884268
8788681,1571725523,2028146638011147000
8788634,1571724901,2256072777324987780
8788572,1571724235,2093551291224152693
8788527,1571723609,2019236573400000000
8788466,1571722718,2009249621988637070
8788025,1571716905,2053354916563597350
8787884,1571715070,2251583888305472542
8787870,1571714902,2204636127603652490
8787862,1571714840,2157176446992099295
8787799,1571713985,2207847639979568000
8787742,1571713060,2157572936343741000
8787039,1571703822,2025201916571817472
8786991,1571703235,2081496704705214383
8786904,1571701802,2168428586680000000
8786864,1571701263,2048413231209979000
8786761,1571700079,2036703645292000000
8786709,1571699462,2023229895000000000
8786628,1571698300,2066713650000000000
8786565,1571697345,2094834483948595048
8786545,1571697018,2070877111384918112
8786409,1571695267,2070381269500000000
8786350,1571694201,2095042543120590774
8786267,1571693228,2020866249800000000
8786124,1571691350,2018040175426000000
8786063,1571690575,2083527688403509720
8785853,1571687560,2022582788624638000
8785791,1571686856,2015147562000000000
8785677,1571684868,2006998396031250000
8785596,1571683841,2212249972933983674
8785564,1571683407,2028822254760933000
8785450,1571682117,2013992338148048360
8785394,1571681247,2032528920300000000
8785388,1571681202,2015223839600000000
8785345,1571680604,2048458243829700954
8785243,1571678996,2010460589000000000
8785103,1571677122,2001703755700927000
8785078,1571676716,2042583046895982000
8785018,1571675930,2096494833893063500
8784949,1571674943,2165272363023708300
8784856,1571673614,2053426742195000000
8784802,1571672774,2121909133675272500
8784702,1571671457,2254063182506527536
8784564,1571669675,2022162200799177628
8784549,1571669452,2048652656099979000
8784416,1571667767,2116237890831750384
8784395,1571667502,2298670574195285500
8784364,1571667146,2237827380881176214
8784256,1571665487,2103074554117567652
8784206,1571664553,2170067838647500000
8784159,1571664013,2024780265454500000
8784150,1571663872,2173687180294000000
8784101,1571663122,2078583427278498000
8784099,1571663106,2270948279855742720
8784064,1571662645,2007304187154082900
8783986,1571661562,2000000000000000000
8783952,1571661203,2022679590600000000
8783886,1571660209,2000632865875000000
8783877,1571660118,2205862896975406250
8783854,1571659760,2027284585331250000
8783581,1571655956,2004214383250000000
8783571,1571655800,2065958360160631741
8783318,1571652449,2022554381000000000
8783289,1571652132,2029703563965091596
8783272,1571651888,2011483664876947923
8783054,1571648911,2150792113108900000
8783042,1571648737,2237087399224474605
8782937,1571647251,2031037366164074163
8782859,1571646188,2003305209263875000
8782823,1571645836,2208828099850819699
8782775,1571645162,2213631522468046459
8782714,1571644476,2092686063945273013
8782711,1571644436,2184941381114993000
8782586,1571642427,2101472065022708000
8782574,1571642309,2101003992961841820
8782455,1571640697,2000000000000000000
8782451,1571640617,2273360650296289326
8782425,1571640187,2117615510440000000
8782387,1571639757,2164155829025152400
8782345,1571639161,2058157797999218750
8782331,1571638988,2043248918037792577
8782167,1571636981,2036880165981908000
8782095,1571635809,2060634342383351298
8782056,1571635328,2029194209838428000
8781964,1571634087,2085486724087011730
8781894,1571633171,2163962171790044000
8781837,1571632240,2194682710283635020
8781680,1571629772,2091335371700000000
8781667,1571629658,2023369211000000000
8781628,1571629229,2138310473928589824
8781582,1571628688,2097149480900048770
8781546,1571628146,2005698914200000000
8781523,1571627863,2139531801563969060
8781483,1571627348,2082552887451301093
8781401,1571626031,2050647330758593750
8781339,1571625256,2125003155070826976
8781307,1571624795,2298720437236433989
8781227,1571623668,2019251268400000000
8781194,1571623192,2270928338120058653
8781193,1571623176,2054024967744400000
8781189,1571623126,2005567445900000000
8781151,1571622699,2070253768020000000
8781019,1571620784,2035078357772000000
8780953,1571619724,2081533202318900000
8780808,1571617893,2007976487500000000
8780795,1571617787,2005141824600000000
8780584,1571615128,2182103400209410714
8780365,1571611992,2001013022000000000
8780210,1571609816,2010092017800000000
8780209,1571609779,2056887380612565486
8780091,1571608098,2000398925000000000
8780012,1571607189,2014567064430000000
8780011,1571607178,2002821745000000000
8780000,1571606973,2067723294459778224
8779945,1571606252,2003553677000000000
8779942,1571606216,2044554052501654898
8779733,1571603166,2008509745482076000
8779495,1571600055,2007616091317885536
8779408,1571599039,2083534090187985666
8779398,1571598865,2073012966300000000
8779315,1571597506,2002622410323800000
8778820,1571590594,2018526647400124026
8778775,1571590048,2196170101805056168
8778671,1571588739,2090187400700000000
8778670,1571588732,2008446716000000000
8778482,1571586246,2061737457500000000
8778121,1571581437,2079916574142000000
8777933,1571579038,2014493844186718750
8777821,1571577678,2011774197000000000
8777744,1571576647,2212264835637626430
8777679,1571575797,2026917641000000000
8777607,1571574734,2056294004000000000
8777472,1571573019,2062574084952878760
8777466,1571572911,2110443427254213180
8777439,1571572530,2023731055241072640
8777437,1571572500,2080652625421375697
8777198,1571569264,2083082891415067958
8777052,1571567412,2107571775935760463
8776931,1571565966,2195797728799855680
8776705,1571562893,2006863842067200000
8776644,1571562009,2303695467795501130
8776611,1571561479,2097269109956447896
8776583,1571561168,2010654936400000000
8776516,1571560367,2028177937849982000
8776401,1571558641,2079385900633989512
8776324,1571557647,2250920113047398660
8776245,1571556541,2057977293343698581
8776163,1571555369,2106217690799218750
8776137,1571554950,2141027470180000000
8776101,1571554463,2064071317408070284
8776041,1571553365,2051227018520000000
8775425,1571544589,2249535029717935568
8775414,1571544418,2033770081142620000
8775154,1571541072,2059009173208220600
8775099,1571540335,2294285984460163480
8775027,1571539523,2179425173648714700
8774834,1571536848,2142323173818793129
8774833,1571536835,2160124035752643484
8774756,1571535672,2098893046400000000
8774648,1571534342,2010695776600000000
8774340,1571530505,2194888403179561750
8774338,1571530464,2068064777740000000
8774328,1571530399,2006744068500000000
8774194,1571528363,2097601493850000000
8773769,1571522280,2009458905000000000
8773742,1571521971,2001547373400000000
8773731,1571521775,2003158615000000000
8773695,1571521268,2001679887000000000
8773646,1571520669,2079495907030405000
8773562,1571519558,2019811753962389000
8773336,1571516591,2042832168006600000
8773302,1571516148,2033354484853000000
8773201,1571514791,2071714512316800000
8773135,1571513793,2104442439344707834
8773076,1571512994,2012855406641242624
8773055,1571512745,2025515072000000000
8773002,1571512093,2052455698200000000
8772999,1571512072,2116339839815072000
8772848,1571510306,2059653221269918295
8772839,1571510199,2010001968100000000
